28,0116_105.csv,11,0116_105.csv,Globe Telecoms Inc,GLO, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,GMA Holdings Inc (PDR),GMAP, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Gotesco Land Inc. B,GOB,16666,16666 ,, -   
28,0116_105.csv,11,0116_105.csv,House of Investment,HI, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Holcim Phils (former UCC),HLCM, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,8990 Holdings Inc,HOUSE,101700,80000 , -   ,21700
28,0116_105.csv,11,0116_105.csv,International Contrainer Terminal                       ,ICT, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,IRC PropertiesInc,IRC,100000,100000 , -   , -   
28,0116_105.csv,11,0116_105.csv,IRC PropertiesInc WARRANTS,IRW, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,IP Converge Data,CLOUD,,, -   , -   
28,0116_105.csv,11,0116_105.csv,IPVG Corporation,IP, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,JG Summit,JGS, -   , -   , -   , -   
28,0116_105.csv,11,0116_105.csv,Jollibee Foods Corporation,JFC,50000,50000 ,, -   
28,0116_105.csv,11,0116_105.csv,Keppel Phils. Holdings Inc,KPH,,,,
28,0116_105.csv,11,0116_105.csv,Keppel Phils. Marine Inc.    ,KPM, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Keppel Phils Properties Inc,KEP,,,,
28,0116_105.csv,11,0116_105.csv,Kuok Phil Properties           ,KPP, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Lafarge Republic Inc,LRI,,,,
28,0116_105.csv,11,0116_105.csv,Leisure & Resorts World,LR, -   , -   ,, -   
28,0116_105.csv,11,0116_105.csv,Leisure & Resorts World-Warrants,LRW,60000,60000 ,, -   
28,0116_105.csv,11,0116_105.csv,Lepanto Cons Mng Co ¡§B¡¨ ,LCB,2137, -   , -   ,2137
28,0116_105.csv,11,0116_105.csv,Lodestar Investment Hldgs ,LIHC,,,,
